Title,Kaltmiete zzgl. Nebenkosten (€/month),Warmmiete (€/month),Nebenkosten (€/month),Heizkosten_1 (€/month),Heizkosten_2 (€/month),Miete pro Stellplatz (€/month),Rooms_number,Surface Area (m^2),Floor,Zip Code,pics_number,energy_efficiency,Year of Construction,Condition,Price per sqm,Real Estate 3,Bezirk,Multiple floors,Deposit,lim_inhabitants,balcony,furnished,garden,Terrasse,pets_allowed,Garage,shower,bath,Einbaukueche,kitchenette,lift,open kitchen,basement,window in bathroom,WG-geeignet,Wohnen auf Zeit in title,nur mit Wohnberechtigungsschein in title,availability_date,days_until_available,Heating_Elektro,Heating_Fernwaerme,Heating_Gas,Heating_Oel,Heating_Luft-/Wasser-Waermepumpe,Heating_Blockheizkraftwerk,Heating_Solar,Heating_Erdwaerme,Heatingsys_Zentralheizung,Heatingsys_Fussbodenheizung,Heatingsys_Etagenheizung,time_lim (in months),accessible,Floor_cov_Parkett,Floor_cov_Fliesen,Floor_cov_Laminat,Floor_cov_Holzdielen,Floor_cov_Kunststoff,Floor_cov_Linoleum,Floor_cov_Stein,district_name
Studio zur Miete,2090.0,2295.0,350.0,in Nebenkosten enthalten,,,2.0,49.0,1.0,10179,24.0,,Neubau,,42.65,Ukio Germany,Friedrichshain-Kreuzberg,False,2000.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,True,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,,2600.0,,,,,3.0,65.0,3.0,10115,20.0,,,,40.0,HOMELIKE INTERNET GmbH,Mitte,False,2600.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,2500.0,3175.0,,,675.0,35.0,5.0,200.0,1.0,13125,1.0,,Altbau,,12.5,other,Pankow,False,7500.0,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,True,False,False,,False,True,False,False,False,False,False,False,Buch
Wohnung zur Miete,,1450.0,,,,,3.0,45.0,1.0,12683,12.0,,,,32.22222222222222,HOMELIKE INTERNET GmbH,Marzahn-Hellersdorf,False,300.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-05-03,80.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Biesdorf
Wohnung zur Miete,1900.0,2100.0,,in Warmmiete enthalten,,,3.0,45.0,,10439,19.0,,,,42.22,Ambius Immobilien GmbH,Pankow,False,3200.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,Prenzlauer Berg
Studio zur Miete,1590.0,1920.0,330.0,in Nebenkosten enthalten,,,2.0,44.0,0.0,10717,24.0,,,neuwertig,36.14,Ukio Germany,Charlottenburg-Wilmersdorf,False,2000.0,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,2025-02-12,0.0,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Wilmersdorf
Penthouse zur Miete,2976.0,3606.0,370.0,,260.0,130.0,4.0,123.0,4.0,12163,21.0,1.0,Neubau,neuwertig,24.2,other,Steglitz-Zehlendorf,False,,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Steglitz
Maisonette zur Miete,3860.0,4495.0,,in Warmmiete enthalten,,,3.0,145.0,3.0,10437,9.0,,Altbau,neuwertig,26.58,other,Pankow,False,11580.0,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Studio zur Miete,1730.0,1935.0,505.0,in Nebenkosten enthalten,,,2.0,38.0,1.0,10777,24.0,,Neubau,,45.53,Ukio Germany,Tempelhof-Schöneberg,False,2000.0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,True,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Schöneberg
Wohnung zur Miete,,1300.0,,,,,1.0,40.0,4.0,10245,15.0,,,,32.5,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,3870.0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,1595.0,,,,,3.0,65.0,7.0,10785,10.0,,,,24.53846153846154,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,1800.0,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,2025-05-07,84.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Studio zur Miete,1498.51,1843.0,214.49,in Warmmiete enthalten,,,2.0,55.0,3.0,10439,8.0,,Neubau,,27.11,Urban Ground GmbH,Pankow,False,4495.53,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,True,6.0,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,,2160.0,,,,,2.0,65.0,4.0,14059,20.0,,,,33.23076923076923,HOMELIKE INTERNET GmbH,Charlottenburg-Wilmersdorf,False,4000.0,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,2025-05-05,82.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Studio zur Miete,1400.0,1830.0,430.0,in Nebenkosten enthalten,,,2.0,64.0,4.0,12101,15.0,,,neuwertig,21.88,Ukio Germany,Tempelhof-Schöneberg,False,2000.0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Tempelhof
Wohnung zur Miete,1480.0,1840.0,360.0,in Warmmiete enthalten,,70.0,3.0,91.0,3.0,13581,7.0,2.0,Neubau,neuwertig,16.16,Müller Merkle Immobilien GmbH,Spandau,False,4440.0,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Wilhelmstadt
Wohnung zur Miete,,2390.0,,,,,1.0,60.0,1.0,12047,19.0,,,,39.833333333333336,HOMELIKE INTERNET GmbH,Neukölln,False,3600.0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neukölln
Studio zur Miete,2345.0,2919.0,574.0,in Nebenkosten enthalten,,,4.0,92.0,3.0,10827,22.0,,,neuwertig,25.49,Ukio Germany,Tempelhof-Schöneberg,False,2000.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,2025-02-12,0.0,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Studio zur Miete,1400.0,1700.0,300.0,in Warmmiete enthalten,,100.0,2.0,50.0,5.0,13359,29.0,2.0,Neubau,,28.0,other,Mitte,False,2500.0,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,Gesundbrunnen
Wohnung zur Miete,1386.18,1600.0,,in Nebenkosten enthalten,,,2.0,51.0,5.0,10439,23.0,2.0,Neubau,neuwertig,27.18,Privater Anbieter,Pankow,True,4200.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Studio zur Miete,1250.0,1591.0,341.0,in Nebenkosten enthalten,,,2.0,63.0,2.0,10965,22.0,,,neuwertig,19.84,Ukio Germany,Friedrichshain-Kreuzberg,False,2000.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2025-02-12,0.0,True,True,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Wohnung zur Miete,,2400.0,,,,,2.0,52.0,2.0,10439,10.0,,,,46.15384615384615,HOMELIKE INTERNET GmbH,Pankow,False,4500.0,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,2025-05-06,83.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,1495.0,1935.0,440.0,in Warmmiete enthalten,,80.0,3.0,95.0,1.0,13158,12.0,2.0,Neubau,neuwertig,15.73,Müller Merkle Immobilien GmbH,Pankow,False,4485.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Rosenthal
Wohnung zur Miete,1399.0,1849.0,450.0,in Warmmiete enthalten,,,3.0,99.0,2.0,12589,13.0,2.0,Neubau,,14.06,STRATEGIS AG,Treptow-Köpenick,False,,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,True,False,,False,True,False,False,False,False,False,False,Rahnsdorf
Wohnung zur Miete,984.0,1149.0,99.0,,66.0,,1.0,46.0,4.0,13587,15.0,2.0,Neubau,neuwertig,21.01,Stuck Immobilien Consult UG (haftungsbeschränkt),Spandau,False,2952.0,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,True,True,False,,False,True,False,False,False,False,False,False,Hakenfelde
Wohnung zur Miete,,2150.0,,,,,2.0,70.0,4.0,10115,13.0,,,,30.714285714285715,HOMELIKE INTERNET GmbH,Mitte,False,3225.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Mitte
Studio zur Miete,3000.0,3645.0,645.0,in Nebenkosten enthalten,,,4.0,111.0,2.0,10785,25.0,1.0,,neuwertig,27.03,Ukio Germany,Friedrichshain-Kreuzberg,False,2000.0,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,2025-02-12,0.0,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Tiergarten
Wohnung zur Miete,,1497.0,,,,,1.0,38.0,3.0,10407,7.0,,,,39.39473684210526,HOMELIKE INTERNET GmbH,Pankow,False,1497.0,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,,1410.0,,,,,2.0,50.0,3.0,10781,12.0,6.0,Neubau,Gepflegt,28.2,Furnished Flats C.S. GmbH,Tempelhof-Schöneberg,False,2820.0,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,True,False,False,3.0,False,False,False,False,False,False,False,False,Schöneberg
Wohnung zur Miete,,1250.0,,,,,1.0,35.0,0.0,10245,10.0,,,,35.714285714285715,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,1500.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,2420.0,,,,,1.0,35.0,2.0,10707,21.0,,,,69.14285714285714,HOMELIKE INTERNET GmbH,Charlottenburg-Wilmersdorf,False,1000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-03-28,44.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Studio zur Miete,1671.0,1949.0,278.0,in Warmmiete enthalten,,,3.0,79.0,3.0,10318,14.0,,Neubau,,21.13,Urban Ground GmbH,Lichtenberg-Hohenschönhausen,False,5013.0,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,True,12.0,False,False,False,False,False,False,False,False,Karlshorst
Wohnung zur Miete,1186.92,1495.0,,in Nebenkosten enthalten,,,2.0,63.0,4.0,12557,20.0,2.0,Neubau,neuwertig,18.84,Privater Anbieter,Treptow-Köpenick,True,3500.0,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,,,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Köpenick
Studio zur Miete,1032.0,1221.0,108.0,,81.0,,2.0,54.0,,13437,5.0,,Neubau,,18.5,OWNR Deutschland GmbH,Reinickendorf,False,2997.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Wittenau
Wohnung zur Miete,1490.0,1490.0,,,,,2.0,50.0,5.0,10715,6.0,,,,29.8,Privater Anbieter,Charlottenburg-Wilmersdorf,False,3490.0,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,,,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,True,False,False,False,False,Wilmersdorf
Wohnung zur Miete,1000.0,1200.0,200.0,,100.0,,2.0,55.0,1.0,10715,8.0,,Altbau,Gepflegt,18.18,other,Charlottenburg-Wilmersdorf,False,3000.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,True,False,False,False,Wilmersdorf
Wohnung zur Miete,,1595.0,,,,,2.0,37.0,1.0,10249,7.0,3.0,Neubau,neuwertig,43.108108108108105,von Velsen Immobilien,Friedrichshain-Kreuzberg,False,1595.0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,2025-03-16,32.0,False,True,False,False,False,False,False,False,False,True,False,,True,False,False,False,False,False,False,False,Friedrichshain
Studio zur Miete,2500.0,2705.0,330.0,in Nebenkosten enthalten,,,2.0,55.0,5.0,10249,23.0,,,neuwertig,45.45,Ukio Germany,Friedrichshain-Kreuzberg,False,2000.0,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,2630.0,,,,,3.0,72.0,5.0,10435,19.0,,,,36.52777777777778,HOMELIKE INTERNET GmbH,Mitte,False,5200.0,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,2025-05-07,84.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,,2350.0,,,,,4.0,80.0,1.0,10999,22.0,,,,29.375,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,3000.0,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,2025-03-02,18.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Kreuzberg
Penthouse zur Miete,5930.0,6580.0,468.0,,182.0,,4.0,233.0,7.0,10117,29.0,3.0,Neubau,Gepflegt,25.37,other,Mitte,False,17790.0,False,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,False,True,False,False,False,False,False,False,Mitte
Wohnung zur Miete,,1590.0,,,,,1.0,32.0,4.0,10179,12.0,,,,49.6875,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,2000.0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,411.25,516.25,75.0,,30.0,,1.0,34.0,3.0,12207,10.0,3.0,Neubau,,11.81,Gewobag Wohnungsbau  Aktiengesellschaft Berlin,Steglitz-Zehlendorf,False,1233.75,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2025-02-12,0.0,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Lichterfelde
Wohnung zur Miete,,2390.0,,,,,2.0,60.0,1.0,12047,22.0,,,,39.833333333333336,HOMELIKE INTERNET GmbH,Neukölln,False,3400.0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,2025-04-30,77.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neukölln
Studio zur Miete,2175.0,2680.0,505.0,in Nebenkosten enthalten,,,2.0,57.0,1.0,10179,27.0,,Neubau,,38.16,Ukio Germany,Friedrichshain-Kreuzberg,False,2000.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,True,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,,2755.0,,,,,3.0,50.0,1.0,13355,24.0,,,,55.1,HOMELIKE INTERNET GmbH,Mitte,False,2575.0,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,2025-05-07,84.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Gesundbrunnen
Studio zur Miete,481.6,599.0,72.4,in Warmmiete enthalten,,,1.0,18.0,3.0,12459,7.0,,Neubau,,26.61,Urban Ground GmbH,Treptow-Köpenick,False,1444.8,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,True,6.0,False,False,False,False,False,False,False,False,Oberschöneweide
Wohnung zur Miete,7295.4,8760.4,1465.0,,,,4.0,202.0,,14195,10.0,,Neubau,Erstbezug,36.0,reco Immobilienbüro Petra Hubertus,Charlottenburg-Wilmersdorf,False,21886.2,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,True,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Wannsee
Wohnung zur Miete,,1800.0,,,,,1.0,70.0,,10317,8.0,,,,25.714285714285715,urbanbnb B.V.,Friedrichshain-Kreuzberg,False,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2025-02-18,6.0,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,Rummelsburg
Wohnung zur Miete,1900.0,2250.0,350.0,in Warmmiete enthalten,,,4.0,94.0,3.0,13585,25.0,2.0,Neubau,Erstbezug,20.07,dydo Immobilien & Hausverwaltung,Spandau,False,5700.0,False,True,False,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,2025-02-15,3.0,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Hakenfelde
Wohnung zur Miete,,1480.0,,,,,1.0,39.0,1.0,12053,11.0,,,,37.94871794871795,HOMELIKE INTERNET GmbH,Neukölln,False,2000.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-02-24,12.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neukölln
Wohnung zur Miete,1095.0,1333.0,133.0,in Warmmiete enthalten,,105.0,2.0,55.0,2.0,12355,26.0,2.0,Neubau,neuwertig,19.85,ohne-makler.net - Immobilien selbst vermarkten,Neukölln,False,3600.0,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Rudow
Wohnung zur Miete,1650.0,1954.0,304.0,in Warmmiete enthalten,,,2.0,76.0,3.0,12157,10.0,1.0,Neubau,Erstbezug,21.71,ohne-makler.net - Immobilien selbst vermarkten,Steglitz-Zehlendorf,False,4950.0,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,,,False,False,True,False,False,False,False,False,False,True,False,,True,False,False,False,False,False,False,False,Schöneberg
